score	insns	calls	indirect	branches	dispatch	cop1	cop2	distinct_mem	kind	addr	demangled	file
174.55	113	6	0	2	6	42	0	16	accessor	0x12f5d8	HeldNote::SetHoldTime(float)	SetHoldTime__8HeldNotef_0x12f5d8.cpp
174.6	88	10	0	6	10	1	0	16		0x13d770	MultiSelectListPanel::FinishLoad()	FinishLoad__20MultiSelectListPanel_0x13d770.cpp
174.85	103	6	0	6	7	21	0	21		0x157510	Distribution::Report(TextStream &)	Report__12DistributionR10TextStream_0x157510.cpp
175.0	90	10	0	7	11	0	0	15		0x13ad98	MetaPanel::HeadlineFormat(DataArray *)	HeadlineFormat__9MetaPanelP9DataArray_0x13ad98.cpp
175.05	37	1	1	2	33	0	0	11	opaque	0x434408	ps2___unguarded_linear_insert__H3ZPQ229_GLOBAL__N_WaveFile_cppbraaaa8CuePointZQ229_GLOB	ps2___unguarded_linear_insert__H3ZPQ229_GLOBAL__N_WaveFile_cppbraaaa8CuePointZQ229_GLOB_0x434408.cpp
175.05	37	1	1	2	33	0	0	11	opaque	0x3c9020	ps2___unguarded_linear_insert__H3ZPt3Key1ZfZt3Key1ZfZPFRCt3Key1ZfRCt3Key1Zf_b_11stlpmtx	ps2___unguarded_linear_insert__H3ZPt3Key1ZfZt3Key1ZfZPFRCt3Key1ZfRCt3Key1Zf_b_11stlpmtx_0x3c9020.cpp
175.05	123	5	0	4	6	0	0	45		0x1f5378	RndMovie::ps2_(int)	ps2___8RndMoviei_0x1f5378.cpp
175.05	125	5	0	5	6	0	0	43		0x228f90	RndCamAnim::ps2_(int)	ps2___10RndCamAnimi_0x228f90.cpp
175.05	125	5	0	5	6	0	0	43		0x2327a0	RndLightAnim::ps2_(int)	ps2___12RndLightAnimi_0x2327a0.cpp
175.1	38	2	2	3	32	0	0	8	accessor	0x10f8a0	Options::SetWideScreen(bool)	SetWideScreen__7Optionsb_0x10f8a0.cpp
175.15	107	6	0	12	6	0	0	22		0x18a008	CharIKHand::PollDeps(?)	PollDeps__10CharIKHandRQ211stlpmtx_stdt4list2ZPQ23Hmx6ObjectZQ211stlpmtx_stdt12StlNodeA_0x18a008.cpp
175.4	72	14	0	0	14	0	0	12		0x2a0a90	OC3Ent::Face::FxMorphTargetNode::ps2_()	ps2___Q36OC3Ent4Face17FxMorphTargetNode_0x2a0a90.cpp
175.4	108	1	0	20	7	0	0	21	opaque	0x4064b0	ps2__M_fill_insert_aux__Q211stlpmtx_stdt6vector2ZQ211stlpmtx_stdt4pair2ZiZiZQ211stlpmtx	ps2__M_fill_insert_aux__Q211stlpmtx_stdt6vector2ZQ211stlpmtx_stdt4pair2ZiZiZQ211stlpmtx_0x4064b0.cpp
175.45	75	11	0	0	11	10	0	22		0x1e6cb8	RndLight::Save(BinStream &)	Save__8RndLightR9BinStream_0x1e6cb8.cpp
175.5	108	2	1	16	7	0	0	12	opaque	0x1cede8	getVifPacketLength	getVifPacketLength_0x1cede8.cpp
175.55	65	1	0	1	1	25	10	13		0x2ce888	LightPreset::EnvLightEntry::Animate(LightPreset::EnvLightEntry & const, float)	Animate__Q211LightPreset13EnvLightEntryRCQ211LightPreset13EnvLightEntryf_0x2ce888.cpp
175.55	75	12	0	7	12	0	0	8		0x1deaa8	RndEnvAnim::Load(BinStream &)	Load__10RndEnvAnimR9BinStream_0x1deaa8.cpp
175.6	100	5	0	11	6	0	0	31		0x182dd8	CharEyes::PollDeps(?)	PollDeps__8CharEyesRQ211stlpmtx_stdt4list2ZPQ23Hmx6ObjectZQ211stlpmtx_stdt12StlNodeAllo_0x182dd8.cpp
175.9	102	10	0	5	11	0	0	17		0x142bb8	ProfileState::Load(BinStream &, int)	Load__12ProfileStateR9BinStreami_0x142bb8.cpp
175.95	97	1	0	6	2	21	5	23		0x1da9b8	RndDir::CollideShowing(Segment & const, float &, Plane &)	CollideShowing__6RndDirRC7SegmentRfR5Plane_0x1da9b8.cpp
176.0	82	11	0	0	11	0	0	28		0x229330	RndConsole::ps2_()	ps2___10RndConsole_0x229330.cpp
176.15	39	3	1	2	33	2	0	11	accessor	0x16ba10	GemSmasher::Reset()	Reset__10GemSmasher_0x16ba10.cpp
176.2	86	11	0	7	11	0	0	11		0x1f5688	RndMovie::PreLoad(BinStream &)	PreLoad__8RndMovieR9BinStream_0x1f5688.cpp
176.4	74	14	0	1	14	0	0	10		0x23ea28	BitmapLoader::ps2_(char * const)	ps2___12BitmapLoaderPCc_0x23ea28.cpp
176.45	87	10	0	9	10	0	0	15		0x244a20	UIComponent::Copy(Hmx::Object * const, Hmx::Object::CopyType)	Copy__11UIComponentPCQ23Hmx6ObjectQ33Hmx6Object8CopyType_0x244a20.cpp
176.55	83	12	0	6	14	0	0	10	accessor	0x142020	ProfileState::FindCharData(?)	FindCharData__C12ProfileStateG6Symbol_0x142020.cpp
176.6	70	15	0	1	15	0	0	6		0x18e5e8	CharLookAt::Load(BinStream &)	Load__10CharLookAtR9BinStream_0x18e5e8.cpp
176.75	107	6	0	12	6	0	0	23		0x19a4e0	CharUpperTwist::PollDeps(?)	PollDeps__14CharUpperTwistRQ211stlpmtx_stdt4list2ZPQ23Hmx6ObjectZQ211stlpmtx_stdt12StlN_0x19a4e0.cpp
176.75	123	4	0	4	5	0	0	52		0x12fd80	HudPanel::ps2_(int)	ps2___8HudPaneli_0x12fd80.cpp
176.85	113	6	0	11	6	0	0	23	opaque	0x40df70	ps2__M_reallocate_map__Q211stlpmtx_stdt5deque2ZQ211stlpmtx_stdt4pair2ZP11LightPresetZfZ	ps2__M_reallocate_map__Q211stlpmtx_stdt5deque2ZQ211stlpmtx_stdt4pair2ZP11LightPresetZfZ_0x40df70.cpp
176.85	113	6	0	11	6	0	0	23	opaque	0x4189a0	ps2__M_reallocate_map__Q211stlpmtx_stdt5deque2ZQ211stlpmtx_stdt4pair2ZiZfZQ211stlpmtx_s	ps2__M_reallocate_map__Q211stlpmtx_stdt5deque2ZQ211stlpmtx_stdt4pair2ZiZfZQ211stlpmtx_s_0x4189a0.cpp
176.9	82	12	0	5	12	0	0	12		0x1b2630	VenueVerify::SyncChar()	SyncChar__11VenueVerify_0x1b2630.cpp
177.0	82	11	0	5	11	0	0	18		0x30dc98	DirLoader::LoadResources()	LoadResources__9DirLoader_0x30dc98.cpp
177.05	97	8	0	0	8	34	0	18		0x1fdeb0	RndParticleSys::OnSetEndColorInt(DataArray * const)	OnSetEndColorInt__14RndParticleSysPC9DataArray_0x1fdeb0.cpp
177.05	97	8	0	0	8	34	0	18		0x1fdb80	RndParticleSys::OnSetStartColorInt(DataArray * const)	OnSetStartColorInt__14RndParticleSysPC9DataArray_0x1fdb80.cpp
177.05	139	0	0	27	5	9	0	1	opaque	0x355608	ps2___ieee754_fmodf	ps2___ieee754_fmodf_0x355608.cpp
177.2	140	0	0	26	5	0	0	12	opaque	0x103960	_fpadd_parts	_fpadd_parts_0x103960.cpp
177.45	139	1	0	4	3	0	1	58		0x1dbf48	RndDrawable::ps2_(int)	ps2___11RndDrawablei_0x1dbf48.cpp
177.5	78	13	0	0	13	4	0	14		0x144e80	SongPreviewInit(void)	SongPreviewInit__Fv_0x144e80.cpp
177.5	110	8	0	4	8	27	0	16	accessor	0x26ca90	StreamEE::SetSlipOffset(int, float)	SetSlipOffset__8StreamEEif_0x26ca90.cpp
177.55	81	9	0	0	9	4	0	39		0x26afb8	StreamEE::ps2_(void * const, int, float)	ps2___8StreamEEPCvif_0x26afb8.cpp
177.6	84	11	0	9	11	5	0	12	accessor	0x3009c8	DataAdd(DataArray *)	DataAdd__FP9DataArray_0x3009c8.cpp
177.6	84	11	0	9	11	5	0	12	accessor	0x300c40	DataSub(DataArray *)	DataSub__FP9DataArray_0x300c40.cpp
177.7	38	2	2	1	33	3	0	8	accessor	0x111520	Performer::IsInPeak()	IsInPeak__C9Performer_0x111520.cpp
177.7	56	0	0	1	0	36	10	14		0x1d7948	RndCam::WorldToScreen(Vector3 & const, Vector2 &)	WorldToScreen__C6RndCamRC7Vector3R7Vector2_0x1d7948.cpp
177.95	73	13	0	3	13	0	0	14		0x2d82a8	BandLeadMeter::PostLoad(BinStream &)	PostLoad__13BandLeadMeterR9BinStream_0x2d82a8.cpp
178.05	97	8	0	8	9	2	0	22		0x112b58	Player::PostLoad()	PostLoad__6Player_0x112b58.cpp
178.1	76	10	0	11	10	0	0	10	opaque	0x3d0808	ps2___rs__H1ZQ23Hmx6Object_R9BinStreamRt10ObjPtrBase1ZX01_R9BinStream	ps2___rs__H1ZQ23Hmx6Object_R9BinStreamRt10ObjPtrBase1ZX01_R9BinStream_0x3d0808.cpp
178.1	104	8	0	10	9	6	0	20	accessor	0x160ec0	GemManager::SetBonusGems(bool, PlayerState & const)	SetBonusGems__10GemManagerbRC11PlayerState_0x160ec0.cpp
178.15	93	5	0	12	8	0	0	26	opaque	0x408cd8	resize__Q211stlpmtx_stdt4list2ZQ210WorldCrowd8CharDataZQ211stlpmtx_stdt12StlNodeAlloc1Z	resize__Q211stlpmtx_stdt4list2ZQ210WorldCrowd8CharDataZQ211stlpmtx_stdt12StlNodeAlloc1Z_0x408cd8.cpp
178.2	76	11	0	2	11	20	0	11		0x2126a0	RndTransAnim::OnLinearize(DataArray * const)	OnLinearize__12RndTransAnimPC9DataArray_0x2126a0.cpp
178.25	41	3	1	1	36	0	0	9	accessor	0x120f68	SongDB::AddMultiGem(int, GameGem & const)	AddMultiGem__6SongDBiRC7GameGem_0x120f68.cpp
178.45	89	11	0	6	11	0	0	13		0x1529b8	HelpBarPanel::Enter()	Enter__12HelpBarPanel_0x1529b8.cpp
178.5	38	3	1	1	33	1	0	10		0x273358	BeatMatcher::UpdateMercurySwitch()	UpdateMercurySwitch__11BeatMatcher_0x273358.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x39b6c0	PropSync__H1Z10CharDriver_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z10CharDriver_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x39b6c0.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x397258	PropSync__H1Z10CharIKFoot_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z10CharIKFoot_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x397258.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x420470	PropSync__H1Z10RndMatAnim_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z10RndMatAnim_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x420470.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x407868	PropSync__H1Z10WorldCrowd_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z10WorldCrowd_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x407868.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3b9980	PropSync__H1Z11RndDrawable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z11RndDrawable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3b9980.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3d9a78	PropSync__H1Z11UIComponent_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z11UIComponent_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3d9a78.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3c9570	PropSync__H1Z12RndTransAnim_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z12RndTransAnim_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3c9570.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3dfbd0	PropSync__H1Z13RndAnimatable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z13RndAnimatable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3dfbd0.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x389090	PropSync__H1Z16RndTransformable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z16RndTransformable_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x389090.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3da4e0	PropSync__H1Z6RndCam_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z6RndCam_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3da4e0.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3d7bf8	PropSync__H1Z6RndDir_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z6RndDir_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3d7bf8.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x41cf50	PropSync__H1Z7RndMesh_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z7RndMesh_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x41cf50.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x390b40	PropSync__H1Z8CharClip_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z8CharClip_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x390b40.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x385f28	PropSync__H1Z8RndGroup_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z8RndGroup_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x385f28.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x41bd60	PropSync__H1Z8RndMovie_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z8RndMovie_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x41bd60.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x399d88	PropSync__H1Z8Waypoint_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z8Waypoint_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x399d88.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x3ab850	PropSync__H1Z9Character_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z9Character_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x3ab850.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x412460	PropSync__H1Z9ObjectDir_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z9ObjectDir_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x412460.cpp
178.5	90	8	0	13	8	0	0	15	opaque	0x4076f8	PropSync__H1Z9Spotlight_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b	PropSync__H1Z9Spotlight_Rt6ObjPtr1ZX01R8DataNodeP9DataArrayi6PropOp_b_0x4076f8.cpp
178.55	107	7	0	12	8	0	0	21		0x25fa08	Sfx::Copy(Hmx::Object * const, Hmx::Object::CopyType)	Copy__3SfxPCQ23Hmx6ObjectQ33Hmx6Object8CopyType_0x25fa08.cpp
178.6	82	8	0	13	12	0	0	9	opaque	0x349510	_sceCd_ncmd_prechk	_sceCd_ncmd_prechk_0x349510.cpp
178.6	82	8	0	13	12	0	0	9	opaque	0x349810	_sceCd_scmd_prechk	_sceCd_scmd_prechk_0x349810.cpp
178.6	84	11	0	9	11	5	0	12	accessor	0x300eb8	DataMultiply(DataArray *)	DataMultiply__FP9DataArray_0x300eb8.cpp
178.6	94	10	0	6	12	0	0	17		0x27b300	_GLOBAL__N_MidiParser_cppycbaaa::Validate(DataArray * const, ?)	Validate__31_GLOBAL__N_MidiParser_cppycbaaaPC9DataArrayRQ211stlpmtx_stdt6vector2ZPCcZQ2_0x27b300.cpp
178.65	35	2	1	1	32	13	0	8		0x295d30	OC3Ent::Face::FxArchive::ps2___ls(int & unsigned)	ps2___ls__Q36OC3Ent4Face9FxArchiveRUi_0x295d30.cpp
178.65	35	2	1	1	32	13	0	8		0x295c30	OC3Ent::Face::FxArchive::ps2___ls(short & unsigned)	ps2___ls__Q36OC3Ent4Face9FxArchiveRUs_0x295c30.cpp
178.65	35	2	1	1	32	13	0	8		0x295bb0	OC3Ent::Face::FxArchive::ps2___ls(char &)	ps2___ls__Q36OC3Ent4Face9FxArchiveRc_0x295bb0.cpp
178.65	35	2	1	1	32	13	0	8		0x295db0	OC3Ent::Face::FxArchive::ps2___ls(float &)	ps2___ls__Q36OC3Ent4Face9FxArchiveRf_0x295db0.cpp
178.65	35	2	1	1	32	13	0	8		0x295cb0	OC3Ent::Face::FxArchive::ps2___ls(int &)	ps2___ls__Q36OC3Ent4Face9FxArchiveRi_0x295cb0.cpp
178.65	91	7	0	1	7	27	0	29		0x1242e0	StarPowerTask::ps2_(GuitarCharacter *, CharClipGroup *, float)	ps2___13StarPowerTaskP15GuitarCharacterP13CharClipGroupf_0x1242e0.cpp
178.7	46	17	0	0	17	0	0	1		0x105b90	GameInit(void)	GameInit__Fv_0x105b90.cpp
178.75	71	12	0	0	12	14	0	16		0x1fe3e8	RndParticleSys::OnSetPos(DataArray * const)	OnSetPos__14RndParticleSysPC9DataArray_0x1fe3e8.cpp
178.8	106	7	0	9	9	0	0	22	opaque	0x3d6138	ps2___rs__H1ZQ28RndMorph4Pose_R9BinStreamRt9ObjVector1ZX01_R9BinStream	ps2___rs__H1ZQ28RndMorph4Pose_R9BinStreamRt9ObjVector1ZX01_R9BinStream_0x3d6138.cpp
178.95	71	12	0	7	12	0	0	11		0x2504a0	UILabel::PreLoad(BinStream &)	PreLoad__7UILabelR9BinStream_0x2504a0.cpp
179.0	98	9	0	10	9	0	0	17		0x25b0b0	RandomGroupSeq::SyncProperty(DataArray *, DataNode &, PropOp)	SyncProperty__14RandomGroupSeqP9DataArrayR8DataNode6PropOp_0x25b0b0.cpp
179.0	98	9	0	10	9	0	0	17		0x10e978	GuitarCharacter::SyncProperty(DataArray *, DataNode &, PropOp)	SyncProperty__15GuitarCharacterP9DataArrayR8DataNode6PropOp_0x10e978.cpp
179.0	106	7	0	10	9	0	0	24		0x11cf90	StoreSkinProvider::InitData(RndDir *)	InitData__17StoreSkinProviderP6RndDir_0x11cf90.cpp
179.0	142	2	0	4	4	0	0	58		0x173800	CharBone::ps2_(int)	ps2___8CharBonei_0x173800.cpp
179.15	109	6	0	7	7	0	0	35		0x199b88	CharUpperTwist::ps2__()	ps2____14CharUpperTwist_0x199b88.cpp
179.2	102	6	0	13	8	3	0	24		0x1eba40	RndMatAnim::TexKeys::ps2___as(RndMatAnim::TexKeys & const)	ps2___as__Q210RndMatAnim7TexKeysRCQ210RndMatAnim7TexKeys_0x1eba40.cpp
179.5	40	2	1	3	34	0	0	10		0x1f5998	RndMovie::Replace(Hmx::Object *, T?)	Replace__8RndMoviePQ23Hmx6ObjectT1_0x1f5998.cpp
179.5	56	0	0	2	1	25	10	19		0x32b9d0	BSPFace::OnSide(Plane & const, bool &, T?)	OnSide__7BSPFaceRC5PlaneRbT2_0x32b9d0.cpp
179.5	140	7	0	6	9	0	0	25		0x1c85d8	PsParticleSys::DrawShowing(RndDrawable::DrawType)	DrawShowing__13PsParticleSysQ211RndDrawable8DrawType_0x1c85d8.cpp
179.65	103	7	0	6	8	3	0	35		0x27b5e0	MidiParser::ps2_(int)	ps2___10MidiParseri_0x27b5e0.cpp
179.85	93	5	0	12	8	0	0	28	opaque	0x422510	resize__Q211stlpmtx_stdt4list2ZQ218CompositeCharacter14CompCharOutfitZQ211stlpmtx_stdt1	resize__Q211stlpmtx_stdt4list2ZQ218CompositeCharacter14CompCharOutfitZQ211stlpmtx_stdt1_0x422510.cpp
179.95	73	6	0	0	6	54	0	21		0x32e6b0	MakeRotMatrix(Vector3 & const, Hmx::Matrix3 &)	MakeRotMatrix__FRC7Vector3RQ23Hmx7Matrix3_0x32e6b0.cpp
179.95	101	8	0	11	8	0	0	21		0x284a90	SongParser::OnMidiMessageGemOn(int, char  unsigned)	OnMidiMessageGemOn__10SongParseriUc_0x284a90.cpp
180.2	40	1	1	4	34	0	0	12		0x2affe8	WorldCrowd::Poll()	Poll__10WorldCrowd_0x2affe8.cpp
180.25	93	9	0	10	10	0	0	17		0x2fbef8	DataArray::Clone(bool)	Clone__9DataArrayb_0x2fbef8.cpp
180.35	113	9	0	9	10	2	0	19	accessor	0x22eaa8	RndFont::SetKerning(?)	SetKerning__7RndFontRCQ211stlpmtx_stdt6vector2ZQ27RndFont8KernInfoZQ211stlpmtx_stdt12St_0x22eaa8.cpp
180.45	89	11	0	6	12	0	0	18	accessor	0x303448	DataFindExists(DataArray *)	DataFindExists__FP9DataArray_0x303448.cpp
180.5	40	2	1	3	34	0	0	10		0x2b0070	WorldCrowd::Enter()	Enter__10WorldCrowd_0x2b0070.cpp
180.5	76	9	0	9	9	5	1	19		0x191ab8	CharServoBone::RegulateOverride(CharClip *, float, Waypoint *, char * const)	RegulateOverride__13CharServoBoneP8CharClipfP8WaypointPCc_0x191ab8.cpp
180.6	102	11	0	7	12	0	0	14	accessor	0x1a6b60	OutfitLoader::Category::GetOutfitIndex(DataNode & const, bool)	GetOutfitIndex__CQ212OutfitLoader8CategoryRC8DataNodeb_0x1a6b60.cpp
180.8	80	12	0	5	12	0	0	13		0x2f2098	LanguageInit(void)	LanguageInit__Fv_0x2f2098.cpp
180.8	146	4	0	6	6	0	0	42		0x3d62e0	RndMorph::ps2__()	ps2____8RndMorph_0x3d62e0.cpp
180.85	39	2	1	2	34	0	0	12		0x1da548	RndDir::Enter()	Enter__6RndDir_0x1da548.cpp
180.85	39	2	1	2	34	0	0	12		0x1da5d0	RndDir::Exit()	Exit__6RndDir_0x1da5d0.cpp
180.85	83	10	0	5	11	0	0	23		0x1f8888	RndOverlay::Init()	Init__10RndOverlay_0x1f8888.cpp
181.0	92	10	0	9	10	1	0	16		0x2e9798	CrowdMeter::Handle(DataArray *, bool)	Handle__10CrowdMeterP9DataArrayb_0x2e9798.cpp
181.05	39	2	1	3	35	0	0	9		0x319020	BinStream::Read(void *, int)	Read__9BinStreamPvi_0x319020.cpp
181.15	85	10	0	6	10	4	0	21		0x1e6050	RndLine::Copy(Hmx::Object * const, Hmx::Object::CopyType)	Copy__7RndLinePCQ23Hmx6ObjectQ33Hmx6Object8CopyType_0x1e6050.cpp
181.2	86	10	0	3	10	13	0	20		0x2f0638	JoypadClient::Init()	Init__12JoypadClient_0x2f0638.cpp
181.2	96	11	0	8	11	0	0	11		0x326860	StreamingBuffer::ReadTo(void *, int, bool)	ReadTo__15StreamingBufferPvib_0x326860.cpp
181.25	83	11	0	9	13	0	0	12	accessor	0x302538	DataCond(DataArray *)	DataCond__FP9DataArray_0x302538.cpp
181.9	38	4	1	0	33	0	0	11		0x1776a8	CharClipSamples::StuffBones(CharBones &)	StuffBones__15CharClipSamplesR9CharBones_0x1776a8.cpp
182.0	38	4	2	0	33	0	0	7	accessor	0x318b38	BinStream::Length()	Length__9BinStream_0x318b38.cpp
182.05	45	1	1	6	37	0	0	8	accessor	0x10f210	_GLOBAL__N_Options_cppSmbaaa::SetVolume(float, ?)	SetVolume__28_GLOBAL__N_Options_cppSmbaaafPM9BeatMatchFP9BeatMatchf_v_0x10f210.cpp
182.1	38	1	1	2	34	0	0	13	opaque	0x435ec0	ps2___unguarded_linear_insert__H3ZPQ210MidiReader4MidiZQ210MidiReader4MidiZPFRCQ210Midi	ps2___unguarded_linear_insert__H3ZPQ210MidiReader4MidiZQ210MidiReader4MidiZPFRCQ210Midi_0x435ec0.cpp
182.2	134	5	0	11	7	0	0	28		0x1c5b58	PsTex::LoadVram()	LoadVram__5PsTex_0x1c5b58.cpp
182.25	97	12	0	6	12	0	0	13		0x321fb0	MemTracker::Alloc(int, int, char * const, void *, char  signed, bool, char  unsigned)	Alloc__10MemTrackeriiPCcPvScbUc_0x321fb0.cpp
182.4	40	3	1	1	35	0	0	9		0x3191c8	BinStream::Seek(int, BinStream::SeekType)	Seek__9BinStreamiQ29BinStream8SeekType_0x3191c8.cpp
182.4	104	8	0	10	9	0	0	15	opaque	0x38d1c0	ps2___introsort_loop__H4ZPP8CharClipZP8CharClipZiZ9SortClips_11stlpmtx_stdX01X01PX11X21	ps2___introsort_loop__H4ZPP8CharClipZP8CharClipZiZ9SortClips_11stlpmtx_stdX01X01PX11X21_0x38d1c0.cpp
182.4	128	4	0	3	5	4	0	53		0x17e300	CharDriver::ps2_(int)	ps2___10CharDriveri_0x17e300.cpp
182.45	137	4	0	6	6	0	0	45		0x390cb0	CharDriverMidi::ps2__()	ps2____14CharDriverMidi_0x390cb0.cpp
182.45	147	2	0	4	4	12	0	51		0x184d98	CharHair::ps2_(int)	ps2___8CharHairi_0x184d98.cpp
182.55	121	4	0	10	7	0	0	37		0x14f180	GuitarDisplayPanel::ps2__()	ps2____18GuitarDisplayPanel_0x14f180.cpp
182.6	98	9	0	10	9	3	0	17		0x17e178	CharCollide::SyncProperty(DataArray *, DataNode &, PropOp)	SyncProperty__11CharCollideP9DataArrayR8DataNode6PropOp_0x17e178.cpp
182.7	106	7	0	8	8	0	0	36	accessor	0x1432d8	HighScoreList::AddEntry(char * const, int)	AddEntry__13HighScoreListPCci_0x1432d8.cpp
182.85	71	12	0	1	12	14	0	17		0x25be00	SfxSeqInst::ps2_(SfxSeq *)	ps2___10SfxSeqInstP6SfxSeq_0x25be00.cpp
183.0	84	10	0	9	12	0	0	21	accessor	0x137c98	CampaignState::RemoveExcludedSongs(CampaignItemVec &)	RemoveExcludedSongs__C13CampaignStateR15CampaignItemVec_0x137c98.cpp
183.05	81	10	0	9	11	0	0	12	opaque	0x3428d0	_pictureHeader	_pictureHeader_0x3428d0.cpp
183.15	39	2	1	2	36	0	0	10		0x2658a8	SynthEmitter::CollideShowing(Segment & const, float &, Plane &)	CollideShowing__12SynthEmitterRC7SegmentRfR5Plane_0x2658a8.cpp
183.3	40	4	1	2	33	0	0	8		0x31cab0	FileStream::ps2__()	ps2____10FileStream_0x31cab0.cpp
183.35	93	11	0	6	11	0	0	18		0x247c20	PanelDir::Enter()	Enter__8PanelDir_0x247c20.cpp
183.35	93	11	0	6	11	0	0	18		0x247de8	PanelDir::Exit()	Exit__8PanelDir_0x247de8.cpp
183.4	136	2	1	13	11	0	0	18		0x1c53b0	PsTex::AllocateVram()	AllocateVram__5PsTex_0x1c53b0.cpp
183.65	105	9	0	7	10	0	0	24		0x1d4a80	RndBitmap::Create(RndBitmap & const, int, int, void *)	Create__9RndBitmapRC9RndBitmapiiPv_0x1d4a80.cpp
183.8	100	9	0	11	9	0	0	18		0x212878	RndTransAnim::SyncProperty(DataArray *, DataNode &, PropOp)	SyncProperty__12RndTransAnimP9DataArrayR8DataNode6PropOp_0x212878.cpp
183.9	80	11	0	9	14	0	0	9		0x2988f8	OC3Ent::Face::FxFaceGraph::_relink()	_relink__Q36OC3Ent4Face11FxFaceGraph_0x2988f8.cpp
183.9	100	7	0	10	10	0	0	24		0x2243b0	RandomXfms(RndMultiMesh *)	RandomXfms__FP12RndMultiMesh_0x2243b0.cpp
183.95	97	10	0	10	10	0	0	15		0x24f9a0	UIButton::Handle(DataArray *, bool)	Handle__8UIButtonP9DataArrayb_0x24f9a0.cpp
